date,facility_id,service_level,parcel_volume,weather_severity,promotion_index,holiday_flag,day_of_week,opening_backlog
2025-08-05,SOUTH-01,standard,7898,0.092,0.04,0,1,583
2025-08-05,SOUTH-01,priority,7293,0.093,0.112,0,1,593
2025-08-05,SOUTH-01,economy,6733,0.0,0.105,0,1,175
2025-08-05,SOUTH-02,standard,8167,0.312,0.006,0,1,415
2025-08-05,SOUTH-02,priority,7877,0.09,0.011,0,1,324
2025-08-05,SOUTH-02,economy,8201,0.277,0.191,0,1,439
2025-08-05,WEST-01,standard,9709,0.251,0.121,0,1,472
2025-08-05,WEST-01,priority,8264,0.168,0.193,0,1,367
2025-08-05,WEST-01,economy,8115,0.245,0.209,0,1,413
2025-08-06,NORTH-01,standard,5649,0.212,0.227,0,2,349
2025-08-06,NORTH-01,priority,5329,0.0,0.209,0,2,249
2025-08-06,NORTH-01,economy,5881,0.165,0.2,0,2,170
2025-08-06,NORTH-02,standard,6281,0.078,0.168,0,2,468
2025-08-06,NORTH-02,priority,5853,0.16,0.221,0,2,420
2025-08-06,NORTH-02,economy,4814,0.065,0.305,0,2,239
2025-08-06,CENTRAL-01,standard,7361,0.01,0.214,0,2,254
2025-08-06,CENTRAL-01,priority,6266,0.3,0.094,0,2,442
2025-08-06,CENTRAL-01,economy,5718,0.151,0.223,0,2,392
2025-08-06,SOUTH-01,standard,7122,0.147,0.001,0,2,288
2025-08-06,SOUTH-01,priority,6939,0.347,0.041,0,2,366
2025-08-06,SOUTH-01,economy,5780,0.229,0.04,0,2,273
2025-08-06,SOUTH-02,standard,7950,0.432,0.095,0,2,558
2025-08-06,SOUTH-02,priority,7717,0.317,0.102,0,2,652
2025-08-06,SOUTH-02,economy,6074,0.224,0.113,0,2,418
2025-08-06,WEST-01,standard,7636,0.188,0.165,0,2,413
2025-08-06,WEST-01,priority,7355,0.317,0.215,0,2,387
2025-08-06,WEST-01,economy,6900,0.004,0.097,0,2,463
2025-08-07,NORTH-01,standard,6334,0.095,0.067,0,3,319
2025-08-07,NORTH-01,priority,5787,0.079,0.215,0,3,328
2025-08-07,NORTH-01,economy,5105,0.138,0.18,0,3,358
2025-08-07,NORTH-02,standard,6169,0.194,0.101,0,3,344
2025-08-07,NORTH-02,priority,5811,0.065,0.064,0,3,473
2025-08-07,NORTH-02,economy,5470,0.0,0.119,0,3,472
2025-08-07,CENTRAL-01,standard,7511,0.396,0.129,0,3,459
2025-08-07,CENTRAL-01,priority,6279,0.278,0.065,0,3,476
2025-08-07,CENTRAL-01,economy,5612,0.097,0.0,0,3,322
2025-08-07,SOUTH-01,standard,6837,0.341,0.107,0,3,244
2025-08-07,SOUTH-01,priority,6381,0.104,0.363,0,3,211
2025-08-07,SOUTH-01,economy,6607,0.173,0.308,0,3,564
2025-08-07,SOUTH-02,standard,7477,0.134,0.039,0,3,389
2025-08-07,SOUTH-02,priority,7368,0.181,0.133,0,3,315
2025-08-07,SOUTH-02,economy,6588,0.069,0.054,0,3,390
2025-08-07,WEST-01,standard,7722,0.311,0.274,0,3,414
2025-08-07,WEST-01,priority,7219,0.155,0.027,0,3,584
2025-08-07,WEST-01,economy,6919,0.104,0.086,0,3,496
2025-08-08,NORTH-01,standard,5130,0.143,0.16,0,4,402
2025-08-08,NORTH-01,priority,4704,0.207,0.221,0,4,284
2025-08-08,NORTH-01,economy,4666,0.296,0.105,0,4,270
2025-08-08,NORTH-02,standard,6034,0.134,0.243,0,4,354
2025-08-08,NORTH-02,priority,5869,0.21,0.225,0,4,472
2025-08-08,NORTH-02,economy,5286,0.173,0.16,0,4,417
2025-08-08,CENTRAL-01,standard,6825,0.245,0.061,0,4,449
2025-08-08,CENTRAL-01,priority,6251,0.355,0.069,0,4,325
2025-08-08,CENTRAL-01,economy,5530,0.203,0.064,0,4,384
2025-08-08,SOUTH-01,standard,6935,0.064,0.266,0,4,452
2025-08-08,SOUTH-01,priority,7052,0.0,0.13,0,4,477
2025-08-08,SOUTH-01,economy,6320,0.167,0.131,0,4,483
2025-08-08,SOUTH-02,standard,7402,0.346,0.047,0,4,138
2025-08-08,SOUTH-02,priority,7585,0.016,0.094,0,4,349
2025-08-08,SOUTH-02,economy,6304,0.145,0.174,0,4,129
2025-08-08,WEST-01,standard,8459,0.09,0.14,0,4,409
2025-08-08,WEST-01,priority,8088,0.234,0.224,0,4,443
2025-08-08,WEST-01,economy,6469,0.044,0.05,0,4,245
2025-08-09,NORTH-01,standard,6312,0.192,0.301,0,5,359
2025-08-09,NORTH-01,priority,5676,0.295,0.084,0,5,466
2025-08-09,NORTH-01,economy,5477,0.187,0.317,0,5,349
2025-08-09,NORTH-02,standard,6393,0.163,0.115,0,5,359
2025-08-09,NORTH-02,priority,5368,0.142,0.133,0,5,272
2025-08-09,NORTH-02,economy,5472,0.0,0.183,0,5,329
2025-08-09,CENTRAL-01,standard,6425,0.286,0.081,0,5,195
2025-08-09,CENTRAL-01,priority,6794,0.303,0.198,0,5,573
2025-08-09,CENTRAL-01,economy,4886,0.129,0.093,0,5,194
2025-08-09,SOUTH-01,standard,6731,0.141,0.0,0,5,371
2025-08-09,SOUTH-01,priority,6601,0.287,0.093,0,5,601
2025-08-09,SOUTH-01,economy,6526,0.0,0.237,0,5,527
2025-08-09,SOUTH-02,standard,7595,0.296,0.097,0,5,232
2025-08-09,SOUTH-02,priority,7332,0.117,0.152,0,5,494
2025-08-09,SOUTH-02,economy,6792,0.37,0.115,0,5,415
2025-08-09,WEST-01,standard,8370,0.023,0.138,0,5,330
2025-08-09,WEST-01,priority,7352,0.055,0.064,0,5,296
2025-08-09,WEST-01,economy,6682,0.328,0.0,0,5,443
2025-08-10,NORTH-01,standard,5984,0.064,0.131,0,6,350
2025-08-10,NORTH-01,priority,5161,0.26,0.196,0,6,154
2025-08-10,NORTH-01,economy,4502,0.2,0.097,0,6,341
2025-08-10,NORTH-02,standard,7610,0.128,0.175,0,6,490
2025-08-10,NORTH-02,priority,5795,0.341,0.191,0,6,416
2025-08-10,NORTH-02,economy,5296,0.237,0.219,0,6,181
2025-08-10,CENTRAL-01,standard,6638,0.004,0.187,0,6,461
2025-08-10,CENTRAL-01,priority,6629,0.341,0.132,0,6,409
2025-08-10,CENTRAL-01,economy,5322,0.183,0.156,0,6,224
2025-08-10,SOUTH-01,standard,8324,0.0,0.091,0,6,250
2025-08-10,SOUTH-01,priority,6445,0.039,0.086,0,6,405
2025-08-10,SOUTH-01,economy,5786,0.107,0.134,0,6,296
2025-08-10,SOUTH-02,standard,8592,0.173,0.139,0,6,434
2025-08-10,SOUTH-02,priority,7083,0.155,0.0,0,6,155
2025-08-10,SOUTH-02,economy,6817,0.246,0.161,0,6,308
2025-08-10,WEST-01,standard,7871,0.183,0.204,0,6,489
2025-08-10,WEST-01,priority,8165,0.248,0.139,0,6,486
2025-08-10,WEST-01,economy,6941,0.0,0.229,0,6,483
2025-08-11,NORTH-01,standard,6983,0.215,0.0,0,0,362
2025-08-11,NORTH-01,priority,6667,0.125,0.116,0,0,269
2025-08-11,NORTH-01,economy,5560,0.314,0.028,0,0,439
2025-08-11,NORTH-02,standard,7229,0.27,0.165,0,0,330
2025-08-11,NORTH-02,priority,6418,0.033,0.095,0,0,237
2025-08-11,NORTH-02,economy,6244,0.396,0.012,0,0,218
2025-08-11,CENTRAL-01,standard,7348,0.057,0.067,0,0,511
2025-08-11,CENTRAL-01,priority,8238,0.251,0.131,0,0,425
2025-08-11,CENTRAL-01,economy,6155,0.187,0.095,0,0,300
2025-08-11,SOUTH-01,standard,8745,0.282,0.196,0,0,356
2025-08-11,SOUTH-01,priority,7767,0.251,0.174,0,0,309
2025-08-11,SOUTH-01,economy,7531,0.055,0.193,0,0,331
2025-08-11,SOUTH-02,standard,8570,0.253,0.246,0,0,264
2025-08-11,SOUTH-02,priority,7935,0.022,0.096,0,0,413
2025-08-11,SOUTH-02,economy,7688,0.178,0.128,0,0,319
2025-08-11,WEST-01,standard,9420,0.332,0.225,0,0,383
2025-08-11,WEST-01,priority,8479,0.166,0.208,0,0,350
2025-08-11,WEST-01,economy,7381,0.091,0.095,0,0,745
2025-08-12,NORTH-01,standard,7264,0.0,0.072,0,1,316
2025-08-12,NORTH-01,priority,6841,0.138,0.182,0,1,352
2025-08-12,NORTH-01,economy,5186,0.291,0.014,0,1,394
2025-08-12,NORTH-02,standard,6591,0.417,0.073,0,1,418
2025-08-12,NORTH-02,priority,6171,0.186,0.093,0,1,303
2025-08-12,NORTH-02,economy,6542,0.243,0.123,0,1,359
2025-08-12,CENTRAL-01,standard,7603,0.252,0.172,0,1,508
2025-08-12,CENTRAL-01,priority,7092,0.034,0.106,0,1,438
2025-08-12,CENTRAL-01,economy,6018,0.256,0.085,0,1,369
2025-08-12,SOUTH-01,standard,8408,0.0,0.231,0,1,291
2025-08-12,SOUTH-01,priority,7900,0.037,0.175,0,1,324
2025-08-12,SOUTH-01,economy,6790,0.166,0.06,0,1,560
2025-08-12,SOUTH-02,standard,8600,0.436,0.133,0,1,485
2025-08-12,SOUTH-02,priority,7124,0.0,0.058,0,1,447
2025-08-12,SOUTH-02,economy,7345,0.413,0.235,0,1,388
2025-08-12,WEST-01,standard,9334,0.138,0.235,0,1,467
2025-08-12,WEST-01,priority,8596,0.048,0.198,0,1,485
2025-08-12,WEST-01,economy,7464,0.3,0.019,0,1,351
2025-08-13,NORTH-01,standard,5691,0.117,0.061,0,2,218
2025-08-13,NORTH-01,priority,5509,0.279,0.18,0,2,114
2025-08-13,NORTH-01,economy,5292,0.414,0.117,0,2,428
2025-08-13,NORTH-02,standard,6949,0.152,0.313,0,2,361
2025-08-13,NORTH-02,priority,5781,0.133,0.233,0,2,308
2025-08-13,NORTH-02,economy,4938,0.108,0.09,0,2,540
2025-08-13,CENTRAL-01,standard,6596,0.301,0.169,0,2,311
2025-08-13,CENTRAL-01,priority,6632,0.136,0.293,0,2,468
2025-08-13,CENTRAL-01,economy,5604,0.204,0.079,0,2,219
2025-08-13,SOUTH-01,standard,6897,0.323,0.09,0,2,484
2025-08-13,SOUTH-01,priority,5667,0.096,0.132,0,2,311
2025-08-13,SOUTH-01,economy,6209,0.251,0.1,0,2,364
2025-08-13,SOUTH-02,standard,7479,0.311,0.091,0,2,228
2025-08-13,SOUTH-02,priority,7522,0.169,0.116,0,2,330
2025-08-13,SOUTH-02,economy,6521,0.129,0.096,0,2,614
2025-08-13,WEST-01,standard,8851,0.0,0.146,0,2,383
2025-08-13,WEST-01,priority,7526,0.243,0.244,0,2,327
2025-08-13,WEST-01,economy,6883,0.292,0.19,0,2,459
2025-08-14,NORTH-01,standard,6072,0.295,0.146,0,3,424
2025-08-14,NORTH-01,priority,5168,0.125,0.245,0,3,319
2025-08-14,NORTH-01,economy,4990,0.272,0.065,0,3,352
2025-08-14,NORTH-02,standard,6332,0.339,0.199,0,3,397
2025-08-14,NORTH-02,priority,6071,0.212,0.312,0,3,345
2025-08-14,NORTH-02,economy,4806,0.157,0.165,0,3,278
2025-08-14,CENTRAL-01,standard,7271,0.059,0.079,0,3,401
2025-08-14,CENTRAL-01,priority,6254,0.091,0.138,0,3,373
2025-08-14,CENTRAL-01,economy,5120,0.0,0.063,0,3,225
2025-08-14,SOUTH-01,standard,7638,0.093,0.067,0,3,629
2025-08-14,SOUTH-01,priority,6665,0.279,0.105,0,3,371
2025-08-14,SOUTH-01,economy,7144,0.107,0.256,0,3,217
2025-08-14,SOUTH-02,standard,7448,0.353,0.103,0,3,437
2025-08-14,SOUTH-02,priority,7187,0.366,0.172,0,3,498
2025-08-14,SOUTH-02,economy,6902,0.301,0.191,0,3,315
2025-08-14,WEST-01,standard,8111,0.0,0.296,0,3,359
2025-08-14,WEST-01,priority,7263,0.14,0.11,0,3,453
2025-08-14,WEST-01,economy,7207,0.237,0.2,0,3,346
2025-08-15,NORTH-01,standard,5992,0.13,0.24,0,4,294
2025-08-15,NORTH-01,priority,5119,0.292,0.149,0,4,274
2025-08-15,NORTH-01,economy,4850,0.315,0.197,0,4,185
2025-08-15,NORTH-02,standard,6053,0.209,0.133,0,4,289
2025-08-15,NORTH-02,priority,5469,0.264,0.249,0,4,232
2025-08-15,NORTH-02,economy,5360,0.263,0.117,0,4,290
2025-08-15,CENTRAL-01,standard,6945,0.249,0.04,0,4,136
2025-08-15,CENTRAL-01,priority,6376,0.291,0.147,0,4,399
2025-08-15,CENTRAL-01,economy,6113,0.0,0.259,0,4,454
2025-08-15,SOUTH-01,standard,6904,0.084,0.169,0,4,405
2025-08-15,SOUTH-01,priority,7580,0.067,0.551,0,4,567
2025-08-15,SOUTH-01,economy,6551,0.15,0.182,0,4,247
2025-08-15,SOUTH-02,standard,7852,0.099,0.228,0,4,325
2025-08-15,SOUTH-02,priority,6277,0.104,0.052,0,4,164
2025-08-15,SOUTH-02,economy,7654,0.185,0.204,0,4,404
2025-08-15,WEST-01,standard,8634,0.026,0.148,0,4,562
2025-08-15,WEST-01,priority,7580,0.292,0.196,0,4,495
2025-08-15,WEST-01,economy,7783,0.038,0.0,0,4,407
2025-08-16,NORTH-01,standard,6459,0.244,0.0,0,5,512
2025-08-16,NORTH-01,priority,5677,0.0,0.125,0,5,198
2025-08-16,NORTH-01,economy,5003,0.239,0.234,0,5,142
2025-08-16,NORTH-02,standard,6480,0.056,0.14,0,5,346
2025-08-16,NORTH-02,priority,6052,0.148,0.006,0,5,436
2025-08-16,NORTH-02,economy,5112,0.243,0.184,0,5,260
2025-08-16,CENTRAL-01,standard,7171,0.058,0.273,0,5,195
2025-08-16,CENTRAL-01,priority,6215,0.176,0.0,0,5,383
2025-08-16,CENTRAL-01,economy,5876,0.115,0.075,0,5,346
2025-08-16,SOUTH-01,standard,7233,0.0,0.246,0,5,238
2025-08-16,SOUTH-01,priority,6508,0.343,0.235,0,5,224
2025-08-16,SOUTH-01,economy,6671,0.071,0.115,0,5,535
2025-08-16,SOUTH-02,standard,7734,0.2,0.202,0,5,307
2025-08-16,SOUTH-02,priority,7728,0.0,0.176,0,5,350
2025-08-16,SOUTH-02,economy,6404,0.323,0.119,0,5,345
2025-08-16,WEST-01,standard,8096,0.328,0.189,0,5,432
2025-08-16,WEST-01,priority,7303,0.037,0.0,0,5,375
2025-08-16,WEST-01,economy,6694,0.244,0.137,0,5,27
2025-08-17,NORTH-01,standard,6363,0.243,0.167,0,6,374
2025-08-17,NORTH-01,priority,5241,0.318,0.106,0,6,366
2025-08-17,NORTH-01,economy,4988,0.259,0.183,0,6,361
2025-08-17,NORTH-02,standard,5894,0.157,0.222,0,6,281
2025-08-17,NORTH-02,priority,5595,0.371,0.096,0,6,514
2025-08-17,NORTH-02,economy,5680,0.165,0.083,0,6,315
2025-08-17,CENTRAL-01,standard,6699,0.153,0.0,0,6,462
2025-08-17,CENTRAL-01,priority,6013,0.128,0.047,0,6,286
2025-08-17,CENTRAL-01,economy,6351,0.15,0.109,0,6,406
2025-08-17,SOUTH-01,standard,7499,0.0,0.156,0,6,548
2025-08-17,SOUTH-01,priority,7507,0.161,0.135,0,6,276
2025-08-17,SOUTH-01,economy,5816,0.276,0.155,0,6,276
2025-08-17,SOUTH-02,standard,7929,0.343,0.187,0,6,524
2025-08-17,SOUTH-02,priority,6353,0.221,0.065,0,6,555
2025-08-17,SOUTH-02,economy,7280,0.205,0.156,0,6,270
2025-08-17,WEST-01,standard,7964,0.0,0.005,0,6,432
2025-08-17,WEST-01,priority,6445,0.347,0.217,0,6,709
2025-08-17,WEST-01,economy,7363,0.131,0.248,0,6,401
2025-08-18,NORTH-01,standard,6331,0.152,0.061,0,0,349
2025-08-18,NORTH-01,priority,6693,0.013,0.282,0,0,631
2025-08-18,NORTH-01,economy,5954,0.128,0.103,0,0,327
2025-08-18,NORTH-02,standard,7888,0.297,0.265,0,0,580
2025-08-18,NORTH-02,priority,7104,0.278,0.106,0,0,476
2025-08-18,NORTH-02,economy,6127,0.106,0.111,0,0,497
2025-08-18,CENTRAL-01,standard,7738,0.194,0.15,0,0,369
2025-08-18,CENTRAL-01,priority,6976,0.04,0.214,0,0,397
2025-08-18,CENTRAL-01,economy,6555,0.131,0.211,0,0,255
2025-08-18,SOUTH-01,standard,8124,0.299,0.084,0,0,576
2025-08-18,SOUTH-01,priority,7515,0.092,0.142,0,0,421
2025-08-18,SOUTH-01,economy,6847,0.172,0.224,0,0,538
2025-08-18,SOUTH-02,standard,8198,0.373,0.171,0,0,421
2025-08-18,SOUTH-02,priority,8205,0.165,0.292,0,0,592
2025-08-18,SOUTH-02,economy,7282,0.193,0.154,0,0,367
2025-08-18,WEST-01,standard,9342,0.287,0.092,0,0,633
2025-08-18,WEST-01,priority,9113,0.109,0.247,0,0,557
2025-08-18,WEST-01,economy,7874,0.104,0.14,0,0,667
2025-08-19,NORTH-01,standard,6460,0.179,0.135,0,1,257
2025-08-19,NORTH-01,priority,5851,0.098,0.179,0,1,275
2025-08-19,NORTH-01,economy,6066,0.0,0.262,0,1,399
2025-08-19,NORTH-02,standard,8255,0.049,0.243,0,1,435
2025-08-19,NORTH-02,priority,7185,0.123,0.194,0,1,499
2025-08-19,NORTH-02,economy,5883,0.26,0.227,0,1,465
2025-08-19,CENTRAL-01,standard,7486,0.126,0.0,0,1,338
2025-08-19,CENTRAL-01,priority,7338,0.209,0.217,0,1,641
2025-08-19,CENTRAL-01,economy,6565,0.117,0.0,0,1,311
2025-08-19,SOUTH-01,standard,8008,0.05,0.126,0,1,338
2025-08-19,SOUTH-01,priority,7366,0.363,0.16,0,1,592
2025-08-19,SOUTH-01,economy,6361,0.145,0.052,0,1,361
2025-08-19,SOUTH-02,standard,8564,0.0,0.056,0,1,572
2025-08-19,SOUTH-02,priority,7984,0.335,0.203,0,1,351
2025-08-19,SOUTH-02,economy,7635,0.227,0.293,0,1,353
2025-08-19,WEST-01,standard,9330,0.161,0.129,0,1,368
2025-08-19,WEST-01,priority,8647,0.229,0.195,0,1,309
2025-08-19,WEST-01,economy,7802,0.162,0.108,0,1,334
2025-08-20,NORTH-01,standard,5266,0.329,0.165,0,2,178
2025-08-20,NORTH-01,priority,5129,0.325,0.136,0,2,469
2025-08-20,NORTH-01,economy,4244,0.162,0.054,0,2,382
2025-08-20,NORTH-02,standard,6195,0.424,0.217,0,2,338
2025-08-20,NORTH-02,priority,5688,0.186,0.0,0,2,420
2025-08-20,NORTH-02,economy,5979,0.393,0.237,0,2,561
2025-08-20,CENTRAL-01,standard,6918,0.347,0.152,0,2,187
2025-08-20,CENTRAL-01,priority,6224,0.196,0.195,0,2,181
2025-08-20,CENTRAL-01,economy,6273,0.37,0.182,0,2,457
2025-08-20,SOUTH-01,standard,7034,0.344,0.243,0,2,329
2025-08-20,SOUTH-01,priority,7422,0.129,0.073,0,2,407
2025-08-20,SOUTH-01,economy,6272,0.235,0.044,0,2,319
2025-08-20,SOUTH-02,standard,8135,0.331,0.095,0,2,536
2025-08-20,SOUTH-02,priority,7835,0.124,0.263,0,2,473
2025-08-20,SOUTH-02,economy,6756,0.061,0.214,0,2,388
2025-08-20,WEST-01,standard,7836,0.189,0.148,0,2,233
2025-08-20,WEST-01,priority,6765,0.0,0.174,0,2,470
2025-08-20,WEST-01,economy,7317,0.241,0.126,0,2,368
2025-08-21,NORTH-01,standard,4888,0.23,0.0,0,3,298
2025-08-21,NORTH-01,priority,5417,0.231,0.226,0,3,372
2025-08-21,NORTH-01,economy,4971,0.274,0.14,0,3,193
2025-08-21,NORTH-02,standard,6926,0.0,0.107,0,3,302
2025-08-21,NORTH-02,priority,5455,0.258,0.068,0,3,372
2025-08-21,NORTH-02,economy,4179,0.1,0.11,0,3,406
2025-08-21,CENTRAL-01,standard,7610,0.166,0.074,0,3,313
2025-08-21,CENTRAL-01,priority,6725,0.118,0.073,0,3,553
2025-08-21,CENTRAL-01,economy,5420,0.34,0.256,0,3,543
2025-08-21,SOUTH-01,standard,7040,0.157,0.027,0,3,430
2025-08-21,SOUTH-01,priority,7042,0.103,0.162,0,3,440
2025-08-21,SOUTH-01,economy,5718,0.259,0.136,0,3,175
2025-08-21,SOUTH-02,standard,7688,0.169,0.107,0,3,162
2025-08-21,SOUTH-02,priority,6688,0.0,0.191,0,3,357
2025-08-21,SOUTH-02,economy,6578,0.08,0.078,0,3,380
2025-08-21,WEST-01,standard,7672,0.246,0.062,0,3,544
2025-08-21,WEST-01,priority,7444,0.153,0.179,0,3,457
2025-08-21,WEST-01,economy,7058,0.0,0.242,0,3,241
2025-08-22,NORTH-01,standard,6106,0.053,0.129,0,4,380
2025-08-22,NORTH-01,priority,5439,0.037,0.22,0,4,274
2025-08-22,NORTH-01,economy,4900,0.153,0.203,0,4,261
2025-08-22,NORTH-02,standard,7094,0.141,0.248,0,4,436
2025-08-22,NORTH-02,priority,6284,0.198,0.335,0,4,390
2025-08-22,NORTH-02,economy,4032,0.156,0.179,0,4,424
2025-08-22,CENTRAL-01,standard,6401,0.027,0.093,0,4,283
2025-08-22,CENTRAL-01,priority,6971,0.139,0.221,0,4,622
2025-08-22,CENTRAL-01,economy,5978,0.192,0.132,0,4,256
2025-08-22,SOUTH-01,standard,7407,0.064,0.121,0,4,154
2025-08-22,SOUTH-01,priority,6978,0.308,0.169,0,4,200
2025-08-22,SOUTH-01,economy,6029,0.1,0.093,0,4,356
2025-08-22,SOUTH-02,standard,7388,0.284,0.158,0,4,664
2025-08-22,SOUTH-02,priority,6310,0.148,0.077,0,4,380
2025-08-22,SOUTH-02,economy,6617,0.263,0.059,0,4,388
2025-08-22,WEST-01,standard,8327,0.0,0.2,0,4,294
2025-08-22,WEST-01,priority,7102,0.295,0.225,0,4,428
2025-08-22,WEST-01,economy,6728,0.204,0.145,0,4,364
2025-08-23,NORTH-01,standard,5195,0.293,0.183,0,5,78
2025-08-23,NORTH-01,priority,5154,0.0,0.041,0,5,280
2025-08-23,NORTH-01,economy,4808,0.172,0.147,0,5,461
2025-08-23,NORTH-02,standard,6829,0.0,0.177,0,5,233
2025-08-23,NORTH-02,priority,5836,0.244,0.18,0,5,64
2025-08-23,NORTH-02,economy,5343,0.296,0.168,0,5,0
2025-08-23,CENTRAL-01,standard,7382,0.116,0.035,0,5,268
2025-08-23,CENTRAL-01,priority,6333,0.358,0.226,0,5,506
2025-08-23,CENTRAL-01,economy,6098,0.067,0.089,0,5,250
2025-08-23,SOUTH-01,standard,7096,0.021,0.124,0,5,616
2025-08-23,SOUTH-01,priority,6173,0.273,0.104,0,5,405
2025-08-23,SOUTH-01,economy,5616,0.323,0.173,0,5,176
2025-08-23,SOUTH-02,standard,7660,0.135,0.175,0,5,530
2025-08-23,SOUTH-02,priority,7345,0.243,0.169,0,5,233
2025-08-23,SOUTH-02,economy,6656,0.12,0.067,0,5,256
2025-08-23,WEST-01,standard,8442,0.19,0.137,0,5,289
2025-08-23,WEST-01,priority,7034,0.234,0.064,0,5,373
2025-08-23,WEST-01,economy,6015,0.323,0.083,0,5,247
2025-08-24,NORTH-01,standard,6458,0.134,0.3,0,6,283
2025-08-24,NORTH-01,priority,5518,0.163,0.276,0,6,318
2025-08-24,NORTH-01,economy,4719,0.131,0.206,0,6,426
2025-08-24,NORTH-02,standard,6349,0.308,0.199,0,6,202
2025-08-24,NORTH-02,priority,5507,0.153,0.097,0,6,316
2025-08-24,NORTH-02,economy,4565,0.238,0.1,0,6,201
2025-08-24,CENTRAL-01,standard,6396,0.383,0.194,0,6,526
2025-08-24,CENTRAL-01,priority,6670,0.151,0.332,0,6,447
2025-08-24,CENTRAL-01,economy,5560,0.28,0.269,0,6,514
2025-08-24,SOUTH-01,standard,7391,0.105,0.121,0,6,512
2025-08-24,SOUTH-01,priority,7494,0.14,0.282,0,6,409
2025-08-24,SOUTH-01,economy,5441,0.064,0.23,0,6,432
2025-08-24,SOUTH-02,standard,7419,0.081,0.251,0,6,323
2025-08-24,SOUTH-02,priority,6916,0.233,0.198,0,6,347
2025-08-24,SOUTH-02,economy,6396,0.294,0.231,0,6,299
2025-08-24,WEST-01,standard,8731,0.016,0.17,0,6,460
2025-08-24,WEST-01,priority,6992,0.069,0.293,0,6,495
2025-08-24,WEST-01,economy,6669,0.206,0.187,0,6,361
2025-08-25,NORTH-01,standard,6174,0.215,0.143,0,0,570
2025-08-25,NORTH-01,priority,6323,0.258,0.153,0,0,571
2025-08-25,NORTH-01,economy,6068,0.091,0.073,0,0,417
2025-08-25,NORTH-02,standard,7740,0.059,0.237,0,0,304
2025-08-25,NORTH-02,priority,6722,0.239,0.177,0,0,427
2025-08-25,NORTH-02,economy,6227,0.255,0.223,0,0,334
2025-08-25,CENTRAL-01,standard,8186,0.209,0.245,0,0,386
2025-08-25,CENTRAL-01,priority,7683,0.187,0.283,0,0,428
2025-08-25,CENTRAL-01,economy,6548,0.317,0.107,0,0,601
2025-08-25,SOUTH-01,standard,8314,0.258,0.28,0,0,372
2025-08-25,SOUTH-01,priority,7405,0.319,0.004,0,0,525
2025-08-25,SOUTH-01,economy,6204,0.248,0.0,0,0,352
2025-08-25,SOUTH-02,standard,8685,0.237,0.191,0,0,528
2025-08-25,SOUTH-02,priority,8234,0.232,0.14,0,0,349
2025-08-25,SOUTH-02,economy,7499,0.256,0.082,0,0,460
2025-08-25,WEST-01,standard,9862,0.144,0.201,0,0,353
2025-08-25,WEST-01,priority,8416,0.295,0.237,0,0,528
2025-08-25,WEST-01,economy,6881,0.149,0.25,0,0,559
2025-08-26,NORTH-01,standard,6756,0.047,0.157,0,1,562
2025-08-26,NORTH-01,priority,6790,0.153,0.107,0,1,471
2025-08-26,NORTH-01,economy,5193,0.14,0.071,0,1,488
2025-08-26,NORTH-02,standard,7578,0.23,0.164,0,1,173
2025-08-26,NORTH-02,priority,7197,0.141,0.126,0,1,219
2025-08-26,NORTH-02,economy,5503,0.306,0.294,0,1,347
2025-08-26,CENTRAL-01,standard,6953,0.24,0.22,0,1,429
2025-08-26,CENTRAL-01,priority,8073,0.154,0.127,0,1,396
2025-08-26,CENTRAL-01,economy,6630,0.234,0.14,0,1,445
2025-08-26,SOUTH-01,standard,8149,0.287,0.088,0,1,447
2025-08-26,SOUTH-01,priority,8080,0.0,0.074,0,1,367
2025-08-26,SOUTH-01,economy,7023,0.493,0.227,0,1,571
2025-08-26,SOUTH-02,standard,8030,0.273,0.165,0,1,500
2025-08-26,SOUTH-02,priority,7092,0.348,0.103,0,1,264
2025-08-26,SOUTH-02,economy,7880,0.391,0.156,0,1,418
2025-08-26,WEST-01,standard,9230,0.12,0.321,0,1,427
2025-08-26,WEST-01,priority,8747,0.235,0.127,0,1,495
2025-08-26,WEST-01,economy,7067,0.238,0.101,0,1,292
2025-08-27,NORTH-01,standard,5838,0.091,0.173,0,2,179
2025-08-27,NORTH-01,priority,5902,0.042,0.181,0,2,296
2025-08-27,NORTH-01,economy,5005,0.132,0.199,0,2,472
2025-08-27,NORTH-02,standard,6891,0.161,0.083,0,2,349
2025-08-27,NORTH-02,priority,6664,0.085,0.221,0,2,401
2025-08-27,NORTH-02,economy,5681,0.059,0.273,0,2,376
2025-08-27,CENTRAL-01,standard,6622,0.132,0.24,0,2,234
2025-08-27,CENTRAL-01,priority,6423,0.407,0.081,0,2,538
2025-08-27,CENTRAL-01,economy,5844,0.205,0.08,0,2,522
2025-08-27,SOUTH-01,standard,7378,0.221,0.09,0,2,235
2025-08-27,SOUTH-01,priority,6846,0.063,0.129,0,2,241
2025-08-27,SOUTH-01,economy,6056,0.21,0.192,0,2,102
2025-08-27,SOUTH-02,standard,8153,0.193,0.295,0,2,426
2025-08-27,SOUTH-02,priority,7356,0.135,0.196,0,2,485
2025-08-27,SOUTH-02,economy,6487,0.048,0.16,0,2,419
2025-08-27,WEST-01,standard,8571,0.0,0.119,0,2,521
2025-08-27,WEST-01,priority,7686,0.176,0.0,0,2,600
